epoch,loss
297,177.228759765625
298,184.2743377685547
299,183.90167236328125
300,176.96096801757812
301,188.00697326660156
302,185.8289794921875
303,185.60665893554688
304,184.3513641357422
305,183.4674072265625
306,181.7064208984375
307,186.5444793701172
308,175.67837524414062
309,180.19700622558594
310,181.89625549316406
311,192.9452667236328
312,183.66615295410156
313,183.8519287109375
314,182.12139892578125
315,180.20960998535156
316,181.46029663085938
317,188.06227111816406
318,177.54537963867188
319,179.18081665039062
320,174.54000854492188
321,178.5902557373047
322,168.21865844726562
323,180.86154174804688
324,177.2074432373047
325,181.01223754882812
326,185.3125457763672
327,187.02566528320312
328,172.97479248046875
329,179.06658935546875
330,170.4901580810547
331,169.40443420410156
332,181.75314331054688
333,177.14849853515625
334,171.96258544921875
335,177.33323669433594
336,178.41091918945312
337,185.8145751953125
338,171.05670166015625
339,175.61106872558594
340,178.64175415039062
341,182.4887237548828
342,166.71597290039062
343,174.02696228027344
344,177.39805603027344
345,167.28562927246094
346,173.1536407470703
347,178.52684020996094
348,179.38754272460938
349,174.5493621826172
350,164.5096435546875
351,178.34243774414062
352,166.96612548828125
353,175.09951782226562
354,185.78428649902344
355,181.17596435546875
356,191.81643676757812
357,165.4514923095703
358,180.20822143554688
359,179.7350616455078
360,185.06057739257812
361,187.1072998046875
362,177.22927856445312
363,180.91586303710938
364,174.93222045898438
365,171.5426025390625
366,175.4304962158203
367,182.03463745117188
368,167.2366485595703
369,164.60455322265625
370,174.361083984375
371,162.12437438964844
372,185.3974151611328
373,181.24073791503906
374,166.11143493652344
375,182.37057495117188
376,182.53671264648438
377,164.85659790039062
378,176.87713623046875
379,169.00967407226562
380,173.6839141845703
381,169.88967895507812
382,174.84017944335938
383,167.75460815429688
384,177.08419799804688
385,176.27456665039062
386,176.93801879882812
387,173.54649353027344
388,183.5752716064453
389,163.58114624023438
390,175.5824432373047
391,167.6685791015625
392,170.10379028320312
393,176.92063903808594
394,182.27706909179688
395,177.0061492919922
396,167.61915588378906
397,183.8701171875
398,178.10816955566406
399,163.4049072265625
400,168.06072998046875
401,171.9527587890625
402,177.22027587890625
403,172.91305541992188
404,172.91290283203125
405,185.2279815673828
406,174.7854766845703
407,179.59286499023438
408,177.73194885253906
409,171.27908325195312
410,184.44003295898438
411,163.9075927734375
412,182.48667907714844
413,162.71310424804688
414,172.2789306640625
415,169.1708526611328
416,175.69598388671875
417,167.35931396484375
418,171.05899047851562
419,165.986083984375
420,175.66705322265625
421,179.60162353515625
422,164.05577087402344
423,171.55511474609375
424,175.4853973388672
425,165.62684631347656
426,181.05357360839844
427,165.0333709716797
428,164.74649047851562
429,168.63897705078125
430,162.9649658203125
431,179.7339630126953
432,170.74110412597656
433,163.158447265625
434,161.27597045898438
435,172.0398406982422
436,163.20216369628906
437,166.87710571289062
438,162.83502197265625
439,162.90834045410156
440,166.5332794189453
441,166.01568603515625
442,181.51412963867188
443,162.86972045898438
444,180.4193115234375
445,163.67474365234375
446,174.07582092285156
447,168.3103485107422
448,165.9759063720703
449,162.5496826171875
450,167.4033966064453
451,168.6125946044922
452,176.2041778564453
453,165.19845581054688
454,172.22418212890625
455,158.25868225097656
456,168.24026489257812
457,162.88229370117188
458,170.2235107421875
459,169.8350372314453
460,162.02146911621094
461,164.44801330566406
462,175.5797119140625
463,184.70849609375
464,162.57737731933594
465,166.82839965820312
466,165.4686737060547
467,160.4535369873047
468,162.8828887939453
469,174.93658447265625
470,175.16993713378906
471,180.25668334960938
472,175.94000244140625
473,165.8973388671875
474,164.443359375
475,172.4130096435547
476,171.6712188720703
477,172.37326049804688
478,167.50363159179688
479,167.2683868408203
480,166.96575927734375
481,168.4665985107422
482,164.75784301757812
483,171.07675170898438
484,166.08935546875
485,175.67027282714844
486,168.0479278564453
487,182.58486938476562
488,172.77432250976562
489,163.94407653808594
490,161.6814422607422
491,172.5281524658203
492,164.86656188964844
493,172.92404174804688
494,166.0806884765625
495,155.78492736816406
496,167.4644012451172
497,159.6586456298828
498,162.5511932373047
499,169.5287628173828
500,166.9492950439453
501,167.17987060546875
502,157.3455352783203
503,164.95973205566406
504,170.3677520751953
505,165.73353576660156
506,163.7310791015625
507,178.32186889648438
508,162.55752563476562
509,171.1619415283203
510,155.3269500732422
511,164.21763610839844
512,168.1468505859375
513,172.4359588623047
514,159.45083618164062
515,167.45004272460938
516,162.80801391601562
517,174.79505920410156
518,160.24830627441406
519,158.2738037109375
520,170.19442749023438
521,162.39981079101562
522,167.3104705810547
523,170.149169921875
524,171.45022583007812
525,168.60633850097656
526,166.62818908691406
527,166.154296875
528,163.70603942871094
529,162.0222625732422
530,160.7668914794922
531,167.27017211914062
532,170.16311645507812
533,156.1591339111328
534,167.59182739257812
535,163.34542846679688
536,171.04893493652344
537,163.05325317382812
538,158.9203643798828
539,163.55015563964844
540,160.93585205078125
541,159.05722045898438
542,156.09603881835938
543,174.97256469726562
544,162.33775329589844
545,157.01351928710938
546,163.67355346679688
547,164.36953735351562
548,172.0952911376953
549,175.16033935546875
550,171.84463500976562
551,152.9713592529297
552,162.71316528320312
553,175.01560974121094
554,161.74591064453125
555,156.701416015625
556,169.47723388671875
557,158.93748474121094
558,166.6647186279297
559,163.78184509277344
560,171.7748260498047
561,163.17935180664062
562,155.33230590820312
563,167.5089569091797
564,160.71755981445312
565,155.77549743652344
566,173.0481719970703
567,165.2658233642578
568,157.8585205078125
569,160.5457000732422
570,157.51731872558594
571,163.74911499023438
572,165.68118286132812
573,163.47178649902344
574,157.06297302246094
575,159.4993896484375
576,161.90953063964844
577,165.25869750976562
578,163.6958770751953
579,167.08372497558594
580,153.4444122314453
581,158.857177734375
582,168.6664581298828
583,162.08831787109375
584,156.0846405029297
585,157.28759765625
586,164.00131225585938
587,159.57203674316406
588,174.5756072998047
589,169.93756103515625
590,162.2848663330078
591,164.53900146484375
592,165.705322265625
593,157.69583129882812
594,153.40695190429688
595,169.54002380371094
596,148.46478271484375
597,163.55264282226562
598,156.7214813232422
599,153.49400329589844
600,156.44674682617188
601,151.9378204345703
602,171.02545166015625
603,158.87197875976562
604,161.02847290039062
605,161.47715759277344
606,163.69715881347656
607,167.70074462890625
608,161.6067657470703
609,167.83653259277344
610,152.5157012939453
611,156.03501892089844
612,156.68202209472656
613,168.92404174804688
614,164.06951904296875
615,172.0792999267578
616,168.7613067626953
617,164.6020965576172
618,164.1221466064453
619,175.37171936035156
620,160.1235809326172
621,160.58004760742188
622,163.24940490722656
623,160.71128845214844
624,160.84591674804688
625,159.3090362548828
626,161.74002075195312
627,157.74166870117188
628,163.05848693847656
629,163.3424835205078
630,158.9878692626953
631,164.71080017089844
632,145.5686798095703
633,158.213623046875
634,165.1939239501953
635,159.52899169921875
636,167.59217834472656
637,162.77188110351562
638,157.7880096435547
639,160.91432189941406
640,161.62648010253906
641,153.38827514648438
642,166.91004943847656
643,154.8778839111328
644,158.06588745117188
645,154.36326599121094
646,165.83775329589844
647,164.24392700195312
648,169.272216796875
649,161.2928466796875
650,159.58770751953125
651,167.18701171875
652,161.8058319091797
653,169.78732299804688
654,167.22915649414062
655,154.66839599609375
656,167.20611572265625
657,165.52732849121094
658,168.8263702392578
659,163.7165069580078
660,154.1409912109375
661,171.668701171875
662,158.8393096923828
663,151.43917846679688
664,173.74266052246094
665,163.7303009033203
666,170.5206298828125
667,162.23294067382812
668,161.80517578125
669,160.21337890625
670,166.6449432373047
671,162.41151428222656
672,168.8902130126953
673,155.1521453857422
674,160.5767822265625
675,161.7517547607422
676,172.32489013671875
677,171.4263916015625
678,160.1648712158203
679,172.79078674316406
680,171.55743408203125
681,168.3517303466797
682,158.5643310546875
683,149.89614868164062
684,161.79159545898438
685,166.4687957763672
686,156.7190399169922
687,160.76138305664062
688,155.50547790527344
689,169.38494873046875
690,164.3498077392578
691,155.63888549804688
692,158.02294921875
693,158.81024169921875
694,164.35935974121094
695,154.62400817871094
696,158.97804260253906
697,166.6295928955078
698,165.4185333251953
699,162.8943634033203
700,155.62196350097656
701,154.50299072265625
702,158.6507110595703
703,152.90647888183594
704,157.6924591064453
705,160.92953491210938
706,154.29005432128906
707,168.13551330566406
708,153.26487731933594
709,161.3602752685547
710,169.58714294433594
711,163.99508666992188
712,158.43734741210938
713,162.9944305419922
714,167.1148223876953
715,158.57083129882812
716,160.0233154296875
717,158.27003479003906
718,153.13734436035156
719,157.0278778076172
720,166.29347229003906
721,167.9373321533203
722,157.61270141601562
723,158.7154998779297
724,154.8498077392578
725,155.0611572265625
726,158.38253784179688
727,152.84747314453125
728,158.5364990234375
729,159.290283203125
730,167.06732177734375
731,157.67640686035156
732,152.24644470214844
733,163.27764892578125
734,148.67088317871094
735,156.40647888183594
736,159.0565643310547
737,154.3284912109375
738,156.76812744140625
739,166.3864288330078
740,162.36219787597656
741,164.70846557617188
742,155.170654296875
743,165.9311981201172
744,160.1322021484375
745,158.9784393310547
746,148.62759399414062
747,157.91590881347656
748,166.80712890625
749,167.96937561035156
750,168.21347045898438
751,157.15440368652344
752,170.37210083007812
753,159.31410217285156
754,153.4156494140625
755,156.28929138183594
756,163.8901824951172
757,162.00735473632812
758,170.97142028808594
759,162.59625244140625
760,158.49058532714844
761,165.69955444335938
762,159.72378540039062
763,153.10272216796875
764,155.00341796875
765,157.4793701171875
766,149.77943420410156
767,165.3409881591797
768,159.49105834960938
769,147.26040649414062
770,157.71665954589844
771,162.51170349121094
772,163.37860107421875
773,152.4391632080078
774,157.69537353515625
775,162.60452270507812
776,161.4206085205078
777,154.99342346191406
778,153.0810089111328
779,153.02737426757812
780,153.35122680664062
781,153.54898071289062
782,155.5633544921875
783,166.0751953125
784,153.96234130859375
785,152.36309814453125
786,153.70437622070312
787,161.36827087402344
788,151.2444610595703
789,164.66766357421875
790,148.0301971435547
791,157.32508850097656
792,157.186279296875
793,159.2654266357422
794,172.2156982421875
795,171.64588928222656
796,159.98654174804688
797,158.15635681152344
798,159.1407470703125
799,165.88845825195312
800,158.40834045410156
801,170.06195068359375
802,172.70159912109375
803,160.89659118652344
804,163.6644744873047
805,155.82586669921875
806,161.04957580566406
807,158.4209442138672
808,159.39398193359375
809,151.24876403808594
810,158.74745178222656
811,164.61044311523438
812,155.75686645507812
813,161.61456298828125
814,153.8842010498047
815,158.58828735351562
816,166.94235229492188
817,163.02088928222656
818,159.6820068359375
819,166.1411895751953
820,158.55001831054688
821,164.95912170410156
822,158.92845153808594
823,162.49960327148438
824,150.55722045898438
825,150.26937866210938
826,160.3255157470703
827,163.7034454345703
828,172.7168426513672
829,155.49835205078125
830,163.85153198242188
831,158.874755859375
832,144.2919158935547
833,151.91351318359375
834,156.949951171875
835,157.03091430664062
836,161.01206970214844
837,162.57785034179688
838,155.17379760742188
839,162.08795166015625
840,157.1677703857422
841,152.9446563720703
842,158.58436584472656
843,158.43235778808594
844,157.768310546875
845,151.9528045654297
846,160.17132568359375
847,153.0673370361328
848,161.25416564941406
849,161.75729370117188
850,154.71533203125
851,153.07337951660156
852,162.16856384277344
853,156.8511505126953
854,155.58094787597656
855,154.91183471679688
856,166.1860809326172
857,164.69520568847656
858,149.7023468017578
859,160.0235595703125
860,158.7060089111328
861,159.3011474609375
862,163.58438110351562
863,153.90354919433594
864,166.1735076904297
865,163.76124572753906
866,160.0955047607422
867,155.77540588378906
868,162.95462036132812
869,158.8260498046875
870,174.01116943359375
871,153.0526580810547
872,153.13174438476562
873,167.4027557373047
874,159.23876953125
875,160.12538146972656
876,158.74044799804688
877,160.5120086669922
878,151.7972412109375
879,148.2873077392578
880,160.7386474609375
881,162.44558715820312
882,162.4826202392578
883,155.5335235595703
884,152.86614990234375
885,159.52294921875
886,153.91612243652344
887,164.78184509277344
888,156.89614868164062
889,161.98220825195312
890,157.48789978027344
891,162.27093505859375
892,165.77806091308594
893,159.10302734375
894,159.417236328125
895,153.05307006835938
896,156.3559112548828
897,159.69630432128906
898,162.19833374023438
899,159.34852600097656
900,159.15957641601562
901,164.23416137695312
902,162.33810424804688
903,148.7444305419922
904,162.02418518066406
905,150.6851043701172
906,160.51170349121094
907,155.5849609375
908,153.13812255859375
909,157.7130126953125
910,150.4502410888672
911,160.40577697753906
912,164.8120880126953
913,163.80081176757812
914,160.9915008544922
915,166.93368530273438
916,152.5735626220703
917,154.07565307617188
918,155.04949951171875
919,163.17848205566406
920,158.9075469970703
921,159.11656188964844
922,147.8894805908203
923,155.1642608642578
924,164.46759033203125
925,154.41746520996094
926,151.92190551757812
927,155.9661407470703
928,167.75320434570312
929,159.67877197265625
930,154.62510681152344
931,159.94384765625
932,158.45263671875
933,160.01434326171875
934,160.96665954589844
935,168.38771057128906
936,148.865966796875
937,156.18385314941406
938,158.44088745117188
939,161.06500244140625
940,165.37159729003906
941,158.21966552734375
942,145.2786407470703
943,158.04327392578125
944,164.2814178466797
945,154.48690795898438
946,157.50418090820312
947,167.60903930664062
948,156.7013397216797
949,159.93914794921875
950,166.1619873046875
951,160.75546264648438
952,154.76763916015625
953,151.49957275390625
954,154.3105926513672
955,161.16744995117188
956,166.61444091796875
957,150.3096466064453
958,163.52699279785156
959,170.50054931640625
960,158.1757354736328
961,159.26467895507812
962,157.8690948486328
963,160.3529052734375
964,157.72901916503906
965,167.7035369873047
966,151.4485626220703
967,164.23854064941406
968,155.12872314453125
969,153.47607421875
970,158.87579345703125
971,159.03213500976562
972,159.9658660888672
973,159.01971435546875
974,160.081298828125
975,159.04151916503906
976,155.9775848388672
977,161.63687133789062
978,155.18186950683594
979,154.9811248779297
980,156.7946319580078
981,160.7685546875
982,152.57144165039062
983,154.6565704345703
984,155.7708740234375
985,155.5515899658203
986,138.21856689453125
987,156.89454650878906
988,158.37989807128906
989,150.32330322265625
990,162.55117797851562
991,159.03118896484375
992,153.7514190673828
993,156.70742797851562
994,159.81442260742188
995,159.35397338867188
996,159.71852111816406
997,151.26968383789062
998,153.3077392578125
999,158.62721252441406
1000,170.75445556640625
1001,157.24691772460938
1002,162.08616638183594
1003,162.04446411132812
1004,156.17185974121094
1005,163.71908569335938
1006,152.612060546875
1007,162.87103271484375
1008,157.90504455566406
1009,153.12649536132812
1010,159.25320434570312
1011,158.99288940429688
1012,165.7174835205078
1013,153.1971893310547
1014,167.4354705810547
1015,161.03048706054688
1016,157.66566467285156
1017,152.72862243652344
1018,159.9129638671875
1019,154.57699584960938
1020,156.4097442626953
1021,159.94886779785156
1022,168.94827270507812
1023,164.51364135742188
1024,157.82640075683594
1025,160.73388671875
1026,169.1470184326172
1027,158.85458374023438
1028,161.3979949951172
1029,160.19766235351562
1030,144.3479461669922
1031,156.69598388671875
1032,157.1571044921875
1033,156.62228393554688
1034,155.5150909423828
1035,164.05699157714844
1036,159.11524963378906
1037,155.1412353515625
1038,153.33709716796875
1039,161.50611877441406
1040,157.4576873779297
1041,146.2187042236328
1042,156.42544555664062
1043,166.76417541503906
1044,169.05116271972656
1045,156.20877075195312
1046,163.4781951904297
1047,166.00311279296875
1048,153.80233764648438
1049,151.03561401367188
1050,155.57147216796875
1051,154.9916229248047
1052,155.21324157714844
1053,152.09986877441406
1054,156.8131561279297
1055,155.05136108398438
1056,160.28726196289062
1057,148.92984008789062
1058,168.73098754882812
1059,156.9033660888672
1060,162.4604034423828
1061,156.88902282714844
1062,148.9385986328125
1063,158.5688018798828
1064,155.39553833007812
1065,158.73948669433594
1066,161.36361694335938
1067,158.2816162109375
1068,162.1298065185547
1069,160.73574829101562
1070,161.19598388671875
1071,156.20962524414062
1072,155.29220581054688
1073,158.46693420410156
1074,159.92630004882812
1075,157.69631958007812
1076,157.25888061523438
1077,159.4604949951172
1078,153.1972198486328
1079,157.59014892578125
1080,155.4546356201172
1081,152.48936462402344
1082,161.52188110351562
1083,162.6603546142578
1084,156.27630615234375
1085,150.901611328125
1086,154.79014587402344
1087,157.90716552734375
1088,162.4725341796875
1089,161.54434204101562
1090,151.47314453125
1091,163.49929809570312
1092,159.10984802246094
1093,156.0937042236328
1094,147.55413818359375
1095,166.08726501464844
1096,154.7600860595703
1097,157.92498779296875
1098,164.09275817871094
1099,153.60372924804688
1100,161.6067657470703
1101,156.66439819335938
1102,157.14697265625
1103,156.37225341796875
1104,167.61953735351562
1105,153.82054138183594
1106,157.22947692871094
1107,160.79513549804688
1108,154.37120056152344
1109,160.23199462890625
1110,157.1099090576172
1111,149.6549072265625
1112,155.5045623779297
1113,151.27597045898438
1114,165.3417205810547
1115,162.00791931152344
1116,160.3311004638672
1117,149.45909118652344
1118,152.94410705566406
1119,161.5338134765625
1120,156.87271118164062
1121,156.34991455078125
1122,171.8453826904297
1123,157.42349243164062
1124,160.86000061035156
1125,147.96202087402344
1126,162.50657653808594
1127,154.74038696289062
1128,162.1932830810547
1129,159.9446563720703
1130,149.93667602539062
1131,161.8377227783203
1132,161.95870971679688
1133,152.52455139160156
1134,144.6341094970703
1135,163.8649444580078
1136,161.48255920410156
1137,151.1684112548828
1138,161.37242126464844
1139,156.12281799316406
1140,154.3170166015625
1141,161.55979919433594
1142,149.55889892578125
1143,160.9077606201172
1144,156.64105224609375
1145,145.18992614746094
1146,156.57052612304688
1147,163.55267333984375
1148,162.59727478027344
1149,160.5684051513672
1150,150.19155883789062
1151,165.1931915283203
1152,147.3334503173828
1153,172.10128784179688
1154,165.4831085205078
1155,157.85548400878906
1156,154.13433837890625
1157,161.17884826660156
1158,158.93182373046875
1159,153.0495147705078
1160,159.64752197265625
1161,154.98231506347656
1162,158.7289276123047
1163,159.3234405517578
1164,160.57269287109375
1165,150.02056884765625
1166,151.02899169921875
1167,156.45077514648438
1168,160.35372924804688
1169,154.21897888183594
1170,164.12814331054688
1171,149.1239013671875
1172,160.77145385742188
1173,149.50872802734375
1174,158.62185668945312
1175,157.83676147460938
1176,154.6092987060547
1177,164.9843292236328
1178,159.00257873535156
1179,163.39434814453125
1180,160.56573486328125
1181,161.38551330566406
1182,154.50953674316406
1183,155.2463836669922
1184,161.98155212402344
1185,10088.521484375
1186,152.77757263183594
1187,162.03062438964844
1188,163.97328186035156
1189,160.06141662597656
1190,154.8436279296875
1191,162.41700744628906
1192,153.60133361816406
1193,156.8868865966797
1194,148.51852416992188
1195,165.06936645507812
1196,162.1863555908203
1197,163.14486694335938
1198,156.57284545898438
1199,147.59866333007812
1200,160.95486450195312
1201,155.8201141357422
1202,149.64138793945312
1203,151.69740295410156
1204,162.38587951660156
1205,162.61685180664062
1206,153.18601989746094
1207,153.1190643310547
1208,159.9856414794922
1209,155.5445098876953
1210,151.96669006347656
1211,155.27540588378906
1212,164.76416015625
1213,158.53443908691406
1214,157.23887634277344
1215,146.12222290039062
1216,149.0100860595703
1217,164.41502380371094
1218,160.47103881835938
1219,150.911865234375
1220,157.38259887695312
1221,157.1454620361328
1222,150.8308868408203
1223,154.39112854003906
1224,165.2947998046875
1225,162.29864501953125
1226,152.5529327392578
1227,155.2712860107422
1228,153.16677856445312
1229,160.99508666992188
1230,153.43983459472656
1231,167.06321716308594
1232,158.9159393310547
1233,161.62840270996094
1234,156.24566650390625
1235,160.33779907226562
1236,156.02684020996094
1237,153.79864501953125
1238,160.9282989501953
1239,157.18739318847656
1240,156.46546936035156
1241,160.38287353515625
1242,155.36985778808594
1243,141.1476287841797
1244,159.72958374023438
1245,152.03208923339844
1246,156.24362182617188
1247,147.08706665039062
1248,155.9514923095703
1249,150.04441833496094
1250,167.7355499267578
1251,155.0240020751953
1252,162.9036102294922
1253,163.5579833984375
1254,153.64218139648438
1255,163.1133575439453
1256,155.88536071777344
1257,143.48435974121094
1258,158.4674072265625
1259,161.0071563720703
1260,160.42977905273438
1261,152.56991577148438
1262,153.3892059326172
1263,157.52561950683594
1264,159.22311401367188
1265,157.50274658203125
1266,156.21755981445312
1267,146.8737335205078
1268,150.14761352539062
1269,158.99826049804688
1270,159.88949584960938
1271,153.48045349121094
1272,149.66168212890625
1273,157.45062255859375
1274,165.6269989013672
1275,153.0675048828125
1276,155.74607849121094
1277,157.18289184570312
1278,169.3242645263672
1279,148.04937744140625
1280,160.10519409179688
1281,154.1920623779297
1282,156.7368621826172
1283,150.3180389404297
1284,155.0427703857422
1285,156.53663635253906
1286,150.96292114257812
1287,152.3251495361328
1288,159.12957763671875
1289,155.424560546875
1290,161.30047607421875
1291,171.35853576660156
1292,157.40748596191406
1293,160.3628387451172
1294,150.63519287109375
1295,150.16482543945312
1296,159.21475219726562
1297,154.2930908203125
1298,150.80776977539062
1299,163.41856384277344
1300,158.4036865234375
1301,152.83810424804688
1302,158.2810821533203
1303,149.64340209960938
1304,152.36767578125
1305,148.84495544433594
1306,160.59104919433594
1307,165.1048126220703
1308,157.28814697265625
1309,163.2452850341797
1310,158.19898986816406
1311,150.01792907714844
1312,163.64280700683594
1313,155.08953857421875
1314,147.02230834960938
1315,159.2305450439453
1316,159.12400817871094
1317,150.06434631347656
1318,161.60447692871094
1319,159.41275024414062
1320,149.6890106201172
1321,150.00770568847656
1322,163.1251220703125
1323,161.27157592773438
1324,153.1114959716797
1325,162.8138427734375
1326,156.41075134277344
1327,152.57237243652344
1328,155.7542266845703
1329,155.5244598388672
1330,157.32122802734375
1331,156.87269592285156
1332,156.2259063720703
1333,164.2008514404297
1334,161.1486053466797
1335,165.87950134277344
1336,163.83480834960938
1337,161.2131805419922
1338,149.67811584472656
1339,159.78782653808594
1340,161.70326232910156
1341,148.1027069091797
1342,164.92018127441406
1343,153.0497283935547
1344,159.46624755859375
1345,167.15914916992188
1346,155.62522888183594
1347,169.8431396484375
1348,158.53543090820312
1349,163.43328857421875
1350,159.37852478027344
1351,158.07147216796875
1352,161.3329620361328
1353,150.8187255859375
1354,157.29684448242188
1355,147.43392944335938
1356,161.07296752929688
1357,159.9008331298828
1358,158.02012634277344
1359,157.1708526611328
1360,146.2263641357422
1361,156.69007873535156
1362,162.89833068847656
1363,156.74026489257812
1364,153.7958221435547
1365,163.28094482421875
1366,164.33045959472656
1367,150.78526306152344
1368,163.91864013671875
